,virtual,downloadable,rating_count,average_rating,total_sales,tax_class,post_author,post_date,post_date_gmt,post_content,post_title,post_status,comment_status,ping_status,post_password,post_name,post_modified,post_modified_gmt,post_content_filtered,post_parent,menu_order,comment_count,idExport,id,product_id,id_web,idExport_1,onsale_web,price,stock_quantity,stock_status,idExport_2,price_z-score,millesime
171,0,0,0,0,9,,2,43203.649641203694,43203.566307870366,,Gilbert Picq Chablis 2017,publish,closed,closed,,gilbert-picq-chablis-2017,44070.67016203704,44070.586828703694,,0,0,0,2026-03-16 14:50:57.904,9959d250-c476-49d8-b2c9-007e2a13d3df,4613,15030,2026-03-16 14:50:57.904,1,16.9,31,instock,2026-03-16 14:50:57.904,-0.560691943012742,False
172,0,0,0,0,1,,2,43147.65247685185,43147.61081018519,,Argentine Mendoza Alamos Malbec 2018,publish,closed,closed,,catena-zapata-mendoza-alamos-malbec-2018,44068.76738425926,44068.68405092593,,0,0,0,2026-03-16 14:50:57.904,f2032c21-b4e0-496f-882b-c4396fa07be7,4231,15461,2026-03-16 14:50:57.904,1,11.1,0,outofstock,2026-03-16 14:50:57.904,-0.7692460791248689,False
173,0,0,0,0,0,,2,43207.7046875,43207.62135416667,,Cosse-Maisonneuve Cahors Le Sid 2014,publish,closed,closed,,matthieu-cosse-cahors-le-sid-2014,44069.73266203704,44069.649328703694,,0,0,0,2026-03-16 14:50:57.904,e8670ee0-7b9d-4c50-8a6a-ad9c99f9a81c,4687,15582,2026-03-16 14:50:57.904,1,30.1,36,instock,2026-03-16 14:50:57.904,-0.0860514953092802,False
174,0,0,0,0,0,,2,43883.58553240741,43883.543865740736,,Catherine et Claude Maréchal Savigny-Lès-Beaune Rouge 2017,publish,closed,closed,,catherine-et-claude-marechal-savigny-les-beaune-rouge-2017,44070.42710648148,44070.34377314816,,0,0,0,2026-03-16 14:50:57.904,72eb4ba6-a15c-4548-92ab-8ecf8f6a0809,6664,15661,2026-03-16 14:50:57.904,1,35.6,38,instock,2026-03-16 14:50:57.904,0.11171535790049547,False
175,0,0,0,0,5,,2,43146.64940972222,43146.60774305555,,Domaine Montrose Côtes de Thongue Rouge 2018,publish,closed,closed,,montrose-cotes-de-thongue-2018,44068.774328703694,44068.690995370365,,0,0,0,2026-03-16 14:50:57.904,edee3d25-c9f5-497f-a36c-268c13d8b686,4207,16023,2026-03-16 14:50:57.904,1,6.7,195,instock,2026-03-16 14:50:57.904,-0.9274595616926895,False
176,0,0,0,0,0,,2,43848.45151620371,43848.409849537034,,Domaine de La Tour Du Bon Bandol Rouge Saint Ferréol 2005,publish,closed,closed,,domaine-de-la-tour-du-bon-bandol-rouge-saint-ferreol-2005,44055.48960648148,44055.40627314816,,0,0,0,2026-03-16 14:50:57.904,6c3acf87-f4cf-433f-9226-3d44d28add7f,6620,16046,2026-03-16 14:50:57.904,1,51.0,2,instock,2026-03-16 14:50:57.904,0.6654625468878673,False
177,0,0,0,0,3,,2,43207.8809375,43207.79760416667,,Albert Mann Gewurztraminer 2017,publish,closed,closed,,albert-mann-gewurztraminer-2017,43822.39614583334,43822.35447916666,,0,0,0,2026-03-16 14:50:57.904,1e9512ad-6cce-4172-838f-91ed2332edad,4704,15004,2026-03-16 14:50:57.904,1,18.2,0,outofstock,2026-03-16 14:50:57.904,-0.5139470504358858,False
178,0,0,0,0,3,,2,43158.44053240741,43158.39886574074,,Domaine Bulliat Beaujolais Villages Bibine 2018,publish,closed,closed,,bulliat-beaujolais-villages-bibine-2018,44070.649328703694,44070.565995370365,,0,0,0,2026-03-16 14:50:57.904,501521bb-6df0-414d-bf4f-dc7282c9d508,4265,15136,2026-03-16 14:50:57.904,1,9.6,21,instock,2026-03-16 14:50:57.904,-0.8231824936366259,False
179,0,0,0,0,0,,2,43312.49689814815,43312.41356481481,,Albert Mann Pinot Noir Les Saintes Claires 2017,publish,closed,closed,,albert-mann-pinot-noir-les-saintes-claires-2017,44033.54847222222,44033.46513888889,,0,0,0,2026-03-16 14:50:57.904,89993fe4-8eef-42d0-a538-305844b3456d,5069,15344,2026-03-16 14:50:57.904,1,65.0,2,instock,2026-03-16 14:50:57.904,1.1688690823309327,False
180,0,0,0,0,0,,2,43543.478738425925,43543.43707175926,,Château Peymartin Saint-Julien 2014,publish,closed,closed,,peymartin-saint-julien-2014,44068.774328703694,44068.690995370365,,0,0,0,2026-03-16 14:50:57.904,ef42ec92-b0c1-4d17-bec2-ad55390d8840,5802,15399,2026-03-16 14:50:57.904,1,23.8,22,instock,2026-03-16 14:50:57.904,-0.3125844362586596,False
181,0,0,0,0,0,,2,43833.69283564815,43833.65116898148,,Decelle-Villa Chambolle-Musigny 2017,publish,closed,closed,,decelle-villa-chambolle-musigny-2017,43960.58337962962,43960.5000462963,,0,0,0,2026-03-16 14:50:57.904,e45c165a-5893-40e1-8ade-60d3ea350c38,6568,15707,2026-03-16 14:50:57.904,1,72.0,19,instock,2026-03-16 14:50:57.904,1.4205723500524654,False
182,0,0,0,0,4,,2,43143.60199074074,43143.560324074075,,Domaine de la Jérôme Côtes du Rhône Village 201,publish,closed,closed,,jerome-cotes-du-rhone-2018,44007.58336805556,44007.50003472222,,0,0,0,2026-03-16 14:50:57.904,61b8ce55-9e4d-44e2-aa48-37454a889c87,4074,15941,2026-03-16 14:50:57.904,1,12.7,50,instock,2026-03-16 14:50:57.904,-0.7117139036456614,False
183,0,0,0,0,10,,2,43143.485358796286,43143.44369212962,,Clos du Mont-Olivet Côtes-du-Rhône Vieilles Vignes 2018,publish,closed,closed,,clos-du-mont-olivet-cotes-du-rhone-vieilles-vignes-2018,44044.39935185185,44044.31601851852,,0,0,0,2026-03-16 14:50:57.904,3ce45a29-0107-42fa-a181-ede1160f1515,4056,16029,2026-03-16 14:50:57.904,1,12.7,0,outofstock,2026-03-16 14:50:57.904,-0.7117139036456614,False
184,0,0,0,0,2,,2,43204.493391203694,43204.410057870366,,Marcel Windholtz Eau de Vie de Fraise,publish,closed,closed,,marcel-windholtz-eau-de-vie-de-fraise,44064.6562962963,44064.57296296296,,0,0,0,2026-03-16 14:50:57.904,98605469-ba19-48d8-8c31-e5120fd47150,4629,2534,2026-03-16 14:50:57.904,1,52.4,3,instock,2026-03-16 14:50:57.904,0.7158032004321738,False
185,0,0,0,0,0,,2,43561.64303240741,43561.559699074074,,Cognac Normandin Mercier VFC,publish,closed,closed,,cognac-normandin-mercier-vfc,44055.69795138889,44055.61461805556,,0,0,0,2026-03-16 14:50:57.904,2b8e2e60-d757-4ec5-927d-8625b08e091e,5932,523,2026-03-16 14:50:57.904,1,59.9,3,instock,2026-03-16 14:50:57.904,0.9854852729909588,False
186,0,0,0,0,0,,2,43204.50357638889,43204.42024305555,,Marcel Windholtz Eau de Vie de Kirsch d'Alsace Réserve Particulière,publish,closed,closed,,marcel-windholtz-eau-de-vie-de-kirsch-dalsace-reserve-particuliere,44035.42711805556,44035.34378472222,,0,0,0,2026-03-16 14:50:57.904,1842afa6-305b-426f-ae32-bdafc4a08a9c,4635,798,2026-03-16 14:50:57.904,1,62.4,3,instock,2026-03-16 14:50:57.904,1.0753792971772205,False
187,0,0,0,0,10,,1,43252.57900462963,43252.4956712963,,Bon cadeau de 25€,publish,closed,closed,,bon-cadeau-de-25-euros,43252.59302083333,43252.5096875,,0,0,0,2026-03-16 14:50:57.904,d049bd9d-2ced-4596-b137-26f504042d40,4954,bon-cadeau-25-euros,2026-03-16 14:50:57.904,1,25.0,0,instock,2026-03-16 14:50:57.904,-0.2694353046492541,False
188,0,0,0,0,18,,2,43144.60149305555,43144.55982638889,,Elian Daros Côtes du Marmandais Le Vin Est Une Fête 2017,publish,closed,closed,,elian-daros-cotes-du-marmandais-vin-fete-2017,44070.48960648148,44070.40627314816,,0,0,0,2026-03-16 14:50:57.904,43bf2fde-0f57-437d-9aec-b29f3c9bb0f7,4154,15141,2026-03-16 14:50:57.904,1,9.8,128,instock,2026-03-16 14:50:57.904,-0.815990971701725,False
190,0,0,0,0,0,,2,43207.64046296296,43207.55712962963,,Domaine Pellé Menetou Salon Rouge Les Cris 2015,publish,closed,closed,,pelle-menetou-salon-rouge-les-cris-2015,44070.43320601852,44070.34987268518,,0,0,0,2026-03-16 14:50:57.904,2f982ade-309e-43f3-ab37-d8ed8e9ef693,4671,15527,2026-03-16 14:50:57.904,1,21.9,24,instock,2026-03-16 14:50:57.904,-0.38090389464021857,False
191,0,0,0,0,1,,2,43853.48569444445,43853.444027777776,,Weingut Besson-Strasser Zürich Fumé 2017,publish,closed,closed,,weingut-besson-strasser-zurich-fume-2017,44054.47571759259,44054.39238425926,,0,0,0,2026-03-16 14:50:57.904,3f897d39-51fd-4485-ad14-ea9c4036edcd,6627,15791,2026-03-16 14:50:57.904,1,41.8,16,instock,2026-03-16 14:50:57.904,0.3346525378824243,False
192,0,0,0,0,12,,2,43207.68373842593,43207.60040509259,,Domaine de Joy Côtes de Gascogne Blanc Moelleux Saint-André 2018,publish,closed,closed,,domaine-de-joy-cotes-de-gascogne-blanc-moelleux-saint-andre-2018,44068.767395833325,44068.6840625,,0,0,0,2026-03-16 14:50:57.904,9ce9c282-3f77-4156-8c94-0a2e5e9561ab,4681,15933,2026-03-16 14:50:57.904,1,7.1,178,instock,2026-03-16 14:50:57.904,-0.9130765178228876,False
193,0,0,0,0,0,,2,43143.63961805555,43143.59795138889,,"Rimauresq Côtes de Provence Rouge Cru Classé ""R"" 2017",publish,closed,closed,,rimauresq-cotes-de-provence-cru-classe-r-2017,44065.42016203704,44065.336828703694,,0,0,0,2026-03-16 14:50:57.904,57c8fb7a-84ab-49a9-b336-443d60e7151a,4084,16014,2026-03-16 14:50:57.904,1,23.2,14,instock,2026-03-16 14:50:57.904,-0.33415900206336246,False
194,0,0,0,0,7,,2,43207.64724537037,43207.56391203704,,Domaine Pellé Sancerre Blanc La Croix Au Garde 2018,publish,closed,closed,,pelle-sancerre-blanc-la-croix-au-garde-2018,44067.3959837963,44067.31265046296,,0,0,0,2026-03-16 14:50:57.904,4df2a400-1d13-4e87-8ce0-f1646999861a,4674,16056,2026-03-16 14:50:57.904,1,19.0,41,instock,2026-03-16 14:50:57.904,-0.4851809626962821,False
195,0,0,0,0,1,,2,43207.40108796296,43207.31775462962,,Bernard Baudry Chinon Blanc 2018,publish,closed,closed,,bernard-baudry-chinon-blanc-2018,44023.711875,44023.62854166667,,0,0,0,2026-03-16 14:50:57.904,6088c9a2-eab8-4914-b5be-0b03d35d974e,4649,16261,2026-03-16 14:50:57.904,1,16.5,5,instock,2026-03-16 14:50:57.904,-0.5750749868825438,False
196,0,0,0,0,0,,2,43143.37820601852,43143.33653935185,,Pierre Jean Villa Côte Rôtie Carmina 2017,publish,closed,closed,,pierre-jean-villa-cote-rotie-carmina-2017,43834.6917824074,43834.65011574074,,0,0,0,2026-03-16 14:50:57.904,7dee6a28-0c82-475f-9988-d2fd533c48cc,4039,19815,2026-03-16 14:50:57.904,1,46.0,0,outofstock,2026-03-16 14:50:57.904,0.48567449851534394,False
197,0,0,0,0,0,,2,43207.8950462963,43207.81171296296,,Albert Mann Pinot Gris Vendanges Tardives Altenbourg 2011,publish,closed,closed,,albert-mann-pinot-gris-vendanges-tardives-altenbourg-2011,43456.43752314816,43456.39585648148,,0,0,0,2026-03-16 14:50:57.904,1750cb61-e9c5-4bad-a34f-c5bd221fa2de,4709,10775,2026-03-16 14:50:57.904,1,44.0,0,outofstock,2026-03-16 14:50:57.904,0.4137592791663346,False
198,0,0,0,0,0,,2,43237.56685185185,43237.48351851852,,Domaine Rouge Garance Côtes du Rhône Villages Garances 2016,publish,closed,closed,,domaine-rouge-garance-cotes-du-rhone-villages-garances-2016,43810.39586805556,43810.35420138889,,0,0,0,2026-03-16 14:50:57.904,7d224d8e-3d95-4e06-8f05-9a5e4e9806b9,4938,13379,2026-03-16 14:50:57.904,1,12.5,0,outofstock,2026-03-16 14:50:57.904,-0.7189054255805624,False
199,0,0,0,0,2,,2,43203.56392361111,43203.48059027777,,Marc Colin Et Fils Chassagne-Montrachet Blanc Les Vide-Bourses 1er Cru 2016,publish,closed,closed,,marc-colin-et-fils-chassagne-montrachet-blanc-vide-bourses-2016,43745.395949074074,43745.31261574074,,0,0,0,2026-03-16 14:50:57.904,d6ca3bac-733f-4e57-a96b-fedee1097ded,4597,14000,2026-03-16 14:50:57.904,1,61.6,0,outofstock,2026-03-16 14:50:57.904,1.0466132094376168,False
200,0,0,0,0,12,,2,43151.47501157408,43151.4333449074,,Domaine Saint-Denis Mâcon Chardonnay 2017,publish,closed,closed,,domaine-saint-denis-macon-chardonnay-2017,44048.68405092593,44048.60071759259,,0,0,0,2026-03-16 14:50:57.904,05c46646-94d1-4594-b9f4-41b646828cde,4248,15033,2026-03-16 14:50:57.904,1,14.8,64,instock,2026-03-16 14:50:57.904,-0.6362029233292016,False
201,0,0,0,0,0,,2,43207.67358796296,43207.59025462963,,Domaine Rotier Gaillac Rouge Renaissance 2016,publish,closed,closed,,domaine-rotier-gaillac-rouge-renaissance-2016,44027.73960648148,44027.65627314816,,0,0,0,2026-03-16 14:50:57.904,c9e4c068-e333-44b6-a6a0-e58094043e47,4679,15283,2026-03-16 14:50:57.904,1,13.2,37,instock,2026-03-16 14:50:57.904,-0.6937350988084091,False
202,0,0,0,0,0,,2,43382.67708333334,43382.59375,,Marc Colin Et Fils Santenay Rouge 2017,publish,closed,closed,,marc-colin-et-fils-santenay-rouge-2017,44002.37511574074,44002.29178240741,,0,0,0,2026-03-16 14:50:57.904,167db0e3-38e5-48a6-ac09-2ad9d60d1732,5491,15481,2026-03-16 14:50:57.904,1,26.5,15,instock,2026-03-16 14:50:57.904,-0.21549889013749707,False
203,0,0,0,0,24,,2,43237.465,43237.38166666666,,Alain Graillot Crozes-Hermitage Rouge La Guiraude 2016,publish,closed,closed,,alain-graillot-crozes-hermitage-rouge-la-guiraude-2016,43930.58337962962,43930.5000462963,,0,0,0,2026-03-16 14:50:57.904,5295bf53-b50c-48e8-b323-5d262a899d1f,4918,15533,2026-03-16 14:50:57.904,1,37.2,0,outofstock,2026-03-16 14:50:57.904,0.169247533379703,False
204,0,0,0,0,3,,2,43146.39688657408,43146.3552199074,,Borie La Vitarèle Saint-Chinian Les Schistes 2017,publish,closed,closed,,borie-la-vitarele-saint-chinian-les-schistes-2017,44057.78127314816,44057.69793981482,,0,0,0,2026-03-16 14:50:57.904,078defeb-cd9d-486f-95ab-26030007365d,4182,15747,2026-03-16 14:50:57.904,1,16.7,53,instock,2026-03-16 14:50:57.904,-0.5678834649476429,False
205,0,0,0,0,0,,2,43573.45179398148,43573.368460648155,,Domaine Labranche Laffont Madiran Vieilles Vignes 2015,publish,closed,closed,,domaine-labranche-laffont-madiran-vieilles-vignes-2015,44037.375127314815,44037.29179398148,,0,0,0,2026-03-16 14:50:57.904,57b1ce74-c668-4735-b7d9-008fb2922e95,5959,15766,2026-03-16 14:50:57.904,1,15.4,32,instock,2026-03-16 14:50:57.904,-0.614628357524499,False
206,0,0,0,0,1,,2,43853.50430555556,43853.46263888889,,Weingut Besson-Strasser Zürich Pinot Noir Chlosterberg 2016,publish,closed,closed,,weingut-besson-strasser-zurich-pinot-noir-chlosterberg-2016,44064.76738425926,44064.68405092593,,0,0,0,2026-03-16 14:50:57.904,9e51cb3f-63bf-4338-bf44-88ea72174198,6632,15794,2026-03-16 14:50:57.904,1,52.7,2,instock,2026-03-16 14:50:57.904,0.7265904833345254,False
207,0,0,0,0,0,,2,43552.68503472222,43552.64336805556,,Domaine de Montbourgeau L'Etoile En Banode 2016,publish,closed,closed,,domaine-de-montbourgeau-letoile-vin-jaune-2016,44019.64934027778,44019.56600694444,,0,0,0,2026-03-16 14:50:57.904,6f90fa79-11bf-4141-b443-72ad073e14e8,5906,15857,2026-03-16 14:50:57.904,1,19.8,0,outofstock,2026-03-16 14:50:57.904,-0.4564148749566783,False
208,0,0,0,0,42,,2,43146.42387731482,43146.38221064815,,Le Pas de l'Escalette Languedoc Les Petits Pas 2019,publish,closed,closed,,le-pas-de-lescalette-languedoc-petits-pas-2019,44070.48960648148,44070.40627314816,,0,0,0,2026-03-16 14:50:57.904,2225a9d8-83cd-41af-b553-8b50f6a963ec,4187,16189,2026-03-16 14:50:57.904,1,13.3,90,instock,2026-03-16 14:50:57.904,-0.6901393378409586,False
209,0,0,0,0,0,,2,43356.696979166656,43356.61364583333,,Parcé Frères Banyuls Rimage 2018,publish,closed,closed,,parce-freres-banyuls-rimage-2018,44035.39605324074,44035.31271990741,,0,0,0,2026-03-16 14:50:57.904,c8610fd8-f971-437d-a486-1921151d0350,5446,16328,2026-03-16 14:50:57.904,1,16.2,30,instock,2026-03-16 14:50:57.904,-0.5858622697848952,False
210,0,0,0,0,0,,2,43144.57019675926,43144.52853009259,,Champagne Mailly Grand Cru Intemporelle Rosé 2009,publish,closed,closed,,champagne-mailly-grand-cru-intemporelle-rose-2009,44063.39605324074,44063.31271990741,,0,0,0,2026-03-16 14:50:57.904,eefbf6b1-3caf-4b80-a01c-2eb879644eb7,4149,7086,2026-03-16 14:50:57.904,1,69.0,34,instock,2026-03-16 14:50:57.904,1.3126995210289514,False
211,0,0,0,0,0,,2,43161.41668981482,43161.37502314816,,Champagne Egly-Ouriet Grand Cru Extra Brut V.P.,publish,closed,closed,,champagne-egly-ouriet-extra-brut-vp,44070.48960648148,44070.40627314816,,0,0,0,2026-03-16 14:50:57.904,a853070b-13c1-4562-ad8a-0c5d73854d5a,4350,12588,2026-03-16 14:50:57.904,1,79.5,20,instock,2026-03-16 14:50:57.904,1.6902544226112504,False
213,0,0,0,0,7,,2,43670.39416666667,43670.31083333334,,Domaine Giudicelli Muscat du Cap Corse 2016,publish,closed,closed,,domaine-giudicelli-muscat-du-cap-corse-2016,44063.39590277777,44063.312569444446,,0,0,0,2026-03-16 14:50:57.904,72d28860-8867-452f-8354-3c121e062a96,6204,14604,2026-03-16 14:50:57.904,1,31.0,7,instock,2026-03-16 14:50:57.904,-0.053689646602226054,False
214,0,0,0,0,0,,2,43676.62452546296,43676.54119212963,,Le Pas de l'Escalette Terrasses du Larzac Le Pas de D. 2017,publish,closed,closed,,le-pas-de-lescalette-terrasses-du-larzac-pas-de-d-2017,43871.3959375,43871.354270833326,,0,0,0,2026-03-16 14:50:57.904,2e5a78ee-7cd4-4327-b97f-036bbccad844,6226,15161,2026-03-16 14:50:57.904,1,20.4,0,outofstock,2026-03-16 14:50:57.904,-0.4348403091519756,False
215,0,0,0,0,0,,2,43573.47422453704,43573.3908912037,,Domaine Labranche Laffont Pacherenc du Vic-Bilh Sec 2017,publish,closed,closed,,domaine-labranche-laffont-pacherenc-vic-bihl-sec-2017,43984.704895833325,43984.6215625,,0,0,0,2026-03-16 14:50:57.904,ae0a7ec8-8509-4862-9f26-bb0cb8628c0c,5960,15892,2026-03-16 14:50:57.904,1,12.7,27,instock,2026-03-16 14:50:57.904,-0.7117139036456614,False
216,0,0,0,0,2,,2,43480.616111111114,43480.57444444444,,Domaine Weinbach Gewurztraminer Cuvée Théo 2018,publish,closed,closed,,weinbach-gewurztraminer-theo-2018,44049.44795138889,44049.36461805556,,0,0,0,2026-03-16 14:50:57.904,f27f41fd-f03c-4c3a-938a-99411427b107,5608,15944,2026-03-16 14:50:57.904,1,30.5,20,instock,2026-03-16 14:50:57.904,-0.07166845143947839,False
217,0,0,0,0,2,,2,43253.39472222222,43253.31138888889,,Château Turcaud Bordeaux Rouge 2016,publish,closed,closed,,chateau-turcaud-bordeaux-rouge-2016,44069.65627314816,44069.57293981482,,0,0,0,2026-03-16 14:50:57.904,155432fd-238f-48ed-8b0e-dce0eb77b2b1,4963,15958,2026-03-16 14:50:57.904,1,7.0,289,instock,2026-03-16 14:50:57.904,-0.9166722787903381,False
218,0,0,0,0,5,,2,43258.68570601852,43258.60237268519,,Château du Couvent Pomerol 2017,publish,closed,closed,,chateau-du-couvent-pomerol-2017,44068.774328703694,44068.690995370365,,0,0,0,2026-03-16 14:50:57.904,d4b7dd76-84a3-4a49-bc90-e5f995090f44,4974,16004,2026-03-16 14:50:57.904,1,23.0,2,instock,2026-03-16 14:50:57.904,-0.3413505239982634,False
219,0,0,0,0,4,,2,43159.55671296296,43159.5150462963,,Château de Cazeneuve Pic Saint-Loup Le Roc Des Mates 2017,publish,closed,closed,,chateau-de-cazeneuve-pic-saint-loup-roc-des-mates-2017,44065.43405092593,44065.35071759259,,0,0,0,2026-03-16 14:50:57.904,030691b9-2011-4fc0-a534-643180d45fd8,4283,16154,2026-03-16 14:50:57.904,1,27.0,58,instock,2026-03-16 14:50:57.904,-0.19752008530024473,False
220,0,0,0,0,10,,2,43143.47614583333,43143.43447916667,,Clos du Mont-Olivet Châteauneuf-du-Pape Cuvée du Papet 2018,publish,closed,closed,,clos-du-mont-olivet-chateauneuf-du-pape-papet-2018,43991.65398148148,43991.570648148154,,0,0,0,2026-03-16 14:50:57.904,8c9de993-66da-482b-a6e6-db52913b896f,4054,19816,2026-03-16 14:50:57.904,1,71.6,0,outofstock,2026-03-16 14:50:57.904,1.4061893061826631,False
221,0,0,0,0,40,,2,43144.54009259259,43144.49842592593,,Champagne Gosset Grande Réserve,publish,closed,closed,,gosset-champagne-grande-reserve,44070.47571759259,44070.39238425926,,0,0,0,2026-03-16 14:50:57.904,d8bf9c1b-378a-4f87-8e47-8b81ff72e70f,4141,304,2026-03-16 14:50:57.904,1,39.0,1,instock,2026-03-16 14:50:57.904,0.2339712307938113,False
222,0,0,0,0,1,,2,43496.62332175926,43496.5816550926,,Albert Mann Gewurztraminer Vendanges Tardives Altenbourg 2015,publish,closed,closed,,albert-mann-gewurztraminer-vendanges-tardives-altenbourg-2015,43686.49309027778,43686.40975694444,,0,0,0,2026-03-16 14:50:57.904,d0a8859a-870c-46c6-aba8-05f950352e9b,5712,14241,2026-03-16 14:50:57.904,1,57.6,0,outofstock,2026-03-16 14:50:57.904,0.9027827707395981,False
223,0,0,0,0,7,,2,43209.5441087963,43209.46077546296,,Château de La Liquière Pays d'Hérault Blanc A Mi Chemin 2017,publish,closed,closed,,chateau-de-la-liquiere-pays-dherault-blanc-a-mi-chemin-2017,44065.375069444446,44065.29173611111,,0,0,0,2026-03-16 14:50:57.904,17205088-aa96-48c5-a8cf-f5243f91e9c7,4776,14302,2026-03-16 14:50:57.904,1,6.8,11,instock,2026-03-16 14:50:57.904,-0.923863800725239,False
224,0,0,0,0,0,,2,43543.46327546296,43543.4216087963,,Château Carbonnieux Graves Blanc 2017,publish,closed,closed,,chateau-carbonnieux-graves-blanc-2017,44014.76043981482,44014.67710648148,,0,0,0,2026-03-16 14:50:57.904,5b31b749-77b1-4c1a-944d-6a76f56de6cb,5799,14461,2026-03-16 14:50:57.904,1,40.2,0,outofstock,2026-03-16 14:50:57.904,0.27712036240321697,False
225,0,0,0,0,0,,2,43550.74074074074,43550.69907407407,,Maison Trimbach Riesling Grand Cru Geisberg 2012,publish,closed,closed,,maison-trimbach-riesling-geisberg-2012,43971.71877314816,43971.63543981482,,0,0,0,2026-03-16 14:50:57.904,9468ec4f-753c-403e-9fbb-7f3093ee14d6,5817,14600,2026-03-16 14:50:57.904,1,57.6,5,instock,2026-03-16 14:50:57.904,0.9027827707395981,False
226,0,0,0,0,5,,2,43495.686875,43495.64520833334,,Philippe Nusswitz Duché d'Uzès Orénia Rouge Réserve 2016,publish,closed,closed,,philippe-nusswitz-duche-uzes-orenia-rouge-reserve-2016,44065.68405092593,44065.60071759259,,0,0,0,2026-03-16 14:50:57.904,9c1172f2-90f3-4b73-a330-f5bdacf803f5,5694,14661,2026-03-16 14:50:57.904,1,12.7,62,instock,2026-03-16 14:50:57.904,-0.7117139036456614,False
228,0,0,0,0,3,,2,43201.56410879629,43201.480775462966,,Domaine de Montcalmès Terrasses du Larzac Rouge 2017,publish,closed,closed,,montcalmes-larzac-rouge-2017,44069.39592592593,44069.31259259259,,0,0,0,2026-03-16 14:50:57.904,3dcfe778-b02d-42a8-9284-71dc4b9dc6ff,4558,15426,2026-03-16 14:50:57.904,1,28.1,96,instock,2026-03-16 14:50:57.904,-0.15796671465828954,False
229,0,0,0,0,0,,2,43146.58960648148,43146.547939814816,,Mas de Daumas Gassac IGP Saint-Guilhem-le-Désert 2018,publish,closed,closed,,mas-de-daumas-gassac-igp-saint-guilhem-le-desert-2018,44037.58335648148,44037.50002314816,,0,0,0,2026-03-16 14:50:57.904,2e8a61df-ced3-42f4-a635-ae63e2b26372,4201,15656,2026-03-16 14:50:57.904,1,38.0,69,instock,2026-03-16 14:50:57.904,0.19801362111930662,False
230,0,0,0,0,12,,2,43537.59540509259,43537.55373842592,,Parcé Frères Collioure Rouge Petit Gus 2018,publish,closed,closed,,parce-freres-collioure-rouge-petit-gus-2018,44070.66321759259,44070.57988425926,,0,0,0,2026-03-16 14:50:57.904,12885243-94aa-4006-9eb5-2e44b8320a25,5764,15818,2026-03-16 14:50:57.904,1,12.9,84,instock,2026-03-16 14:50:57.904,-0.7045223817107605,False
231,0,0,0,0,2,,2,43480.62012731482,43480.578460648154,,Domaine Weinbach Riesling Cuvée Colette 2018,publish,closed,closed,,domaine-weinbach-riesling-colette-2018,44070.60766203704,44070.524328703694,,0,0,0,2026-03-16 14:50:57.904,65033e54-f5a2-4b51-ac37-b4c98e3f212e,5609,15930,2026-03-16 14:50:57.904,1,38.6,25,instock,2026-03-16 14:50:57.904,0.21958818692400947,False
232,0,0,0,0,0,,2,43344.65252314815,43344.56918981481,,Nouvelle-Zélande Marlborough Momo Sauvignon Blanc 2018,publish,closed,closed,,nouvelle-zelande-marlborough-momo-sauvignon-blanc-2018,43945.90967592593,43945.82634259259,,0,0,0,2026-03-16 14:50:57.904,7ebc1b1a-023a-474c-839a-be74d176d9b8,5380,16022,2026-03-16 14:50:57.904,1,18.0,24,instock,2026-03-16 14:50:57.904,-0.5211385723707868,False
233,0,0,0,0,8,,2,43207.395115740735,43207.31178240741,,Bernard Baudry Chinon Rouge La Croix Boissée 2017,publish,closed,closed,,bernard-baudry-chinon-rouge-croix-boissee-2017,44043.39697916666,44043.313645833325,,0,0,0,2026-03-16 14:50:57.904,0ef45d3d-3a49-4ae7-9cd7-c09eef17fda7,4647,16525,2026-03-16 14:50:57.904,1,28.5,48,instock,2026-03-16 14:50:57.904,-0.14358367078848772,False
234,0,0,0,0,0,,2,43160.59680555556,43160.555138888885,,Champagne Mailly Grand Cru Les Echansons 2007,publish,closed,closed,,champagne-mailly-grand-cru-les-echansons-2007,44020.73267361112,44020.64934027778,,0,0,0,2026-03-16 14:50:57.904,954d7eec-d074-4e6e-99c8-525a6e7c2f5d,4337,4679,2026-03-16 14:50:57.904,1,83.0,13,instock,2026-03-16 14:50:57.904,1.8161060564720166,False
235,0,0,0,0,0,,2,43208.90608796296,43208.82275462963,,Domaine de Montgilet Coteaux de l'Aubance Les Trois Schistes 2016,publish,closed,closed,,domaine-de-montgilet-coteaux-de-laubance-les-trois-schistes-2016,44051.427094907405,44051.34376157408,,0,0,0,2026-03-16 14:50:57.904,70627036-5fd5-4ceb-bfc3-0e7d5e3868e6,4752,14184,2026-03-16 14:50:57.904,1,27.9,42,instock,2026-03-16 14:50:57.904,-0.16515823659319057,False
236,0,0,0,0,0,,2,43644.73165509259,43644.64832175926,,Moulin de Gassac IGP Pays d'Hérault Rouge Mazet du Levant 2017,publish,closed,closed,,moulin-de-gassac-igp-pays-dherault-mazet-levant-2017,43981.434212962966,43981.35087962963,,0,0,0,2026-03-16 14:50:57.904,621d14de-e2f4-47a9-b41d-e51e7ff69d4f,6127,14573,2026-03-16 14:50:57.904,1,10.6,66,instock,2026-03-16 14:50:57.904,-0.7872248839621212,False
